permno,io_persist,me_mean,log_me_mean,iv_mean,mom_mean,ret_mean,tercile,siccd,nm,state,me_mean_M,sic_div,me_q
17878,0.2739174715492662,2118.6309811111114,7.596461442804578,0.3077197083170554,2.2210593342264917,0.0978586111111111,1,9999,18,US-CA,2.1186309811111115,Public,Q4
17880,0.5705537199533961,458.06007851851854,5.974632421455289,0.46704407148538707,0.4540252606012275,0.0242668887037037,2,9999,54,US-MA,0.45806007851851854,Public,Q3
17883,0.43621867233128314,1425.542828888889,6.738347156574531,1.3991731257488258,0.0022181802977286028,0.21027373555555545,2,9999,9,US-CA,1.4255428288888892,Public,Q4
17886,0.3240643456944734,96.06891970697674,4.1026882627724355,1.2067379129111726,0.17753477062065715,-0.008512844651162815,1,9999,43,US-CA,0.09606891970697674,Public,Q2
17887,0.711997546649897,514.3267076851852,6.217951691973304,-0.29661422111786845,0.11850973453349095,0.004203907407407407,3,9999,54,US-TN,0.5143267076851852,Public,Q3
17889,0.5022260810455785,321.38412488333336,5.471052611308356,0.7775086721424579,-0.18843932141849182,-0.012852453333333336,2,9999,54,US-CA,0.32138412488333334,Public,Q3
17891,0.6890049479893665,522.0911324074074,6.09278824129284,0.560017292306683,0.20443073780500218,0.0242412037037037,3,9999,54,US-CT,0.5220911324074073,Public,Q3
17894,0.5623559507692295,57.502393000000005,3.991217421473684,1.4776065242753103,-1.6171638259095509,-0.034002488,2,9999,10,US-MA,0.057502393000000006,Public,Q1 micro
17898,0.5963346795215054,133.17226092592594,4.661149018628602,0.756338198010801,-0.15196675680835023,0.009638727592592614,2,9999,54,US-PA,0.13317226092592593,Public,Q2
17899,0.630685873059236,1151.982733653846,6.8984498076562835,0.8195356378270049,0.5181935710424799,0.07522532730769226,3,9999,26,US-MA,1.151982733653846,Public,Q4
17900,0.6194084411218753,714.0777702309524,6.089936257575488,0.7758113235867773,0.30276635270360375,-0.037384978571428584,3,9999,42,US-CA,0.7140777702309524,Public,Q3
17906,0.29295839524772777,252.1748725,5.447454388357915,0.733538737883326,-0.07850378784103475,0.02809744481481488,1,9999,54,US-PA,0.2521748725,Public,Q3
17908,0.33155650514647367,243.9992225925926,5.448505648809465,0.7281669452959166,-0.5540519786777703,0.0033329044444444407,1,9999,54,US-IL,0.2439992225925926,Public,Q3
17916,0.23903162539321707,100.59973434222223,4.42596094030396,0.7152014635630853,-0.39557440426346213,-0.03328538622222222,1,4953,45,US-KY,0.10059973434222223,Transp/Util,Q2
17929,0.5958840619954195,6201.809110944444,8.648371757443307,-0.7938517666455392,0.08337053264890909,0.006902372222222222,2,4932,180,US-PA,6.201809110944444,Transp/Util,Q5 mega
17944,0.6070659345431934,4334.782802641509,8.334168277825789,-0.2522263007989708,0.13224817799932417,0.017992132075471696,2,9999,53,US-MD,4.334782802641509,Public,Q5 mega
17947,0.8067565664236769,719.0887782069767,5.907723728802729,1.2663154041927558,-0.4035475171033942,-0.0668484865116279,3,9999,43,US-MA,0.7190887782069767,Public,Q3
17948,0.6128011991312947,2609.132040754717,7.17234366925566,0.5220101852062738,-0.01457642624933533,-0.0036622137735849115,3,9999,53,US-CA,2.6091320407547167,Public,Q4
17949,0.5609184034656217,2709.0030064150947,7.666906612246985,0.7038173908149049,0.22559792438705026,0.036532124716981126,2,3674,53,US-CA,2.7090030064150947,Manufacturing,Q5 mega
17950,0.7975105832329584,2416.358357708333,7.719189700350767,-0.5824096012936381,0.03532507795477865,0.019670541666666666,3,9999,48,US-NY,2.4163583577083334,Public,Q4
17951,0.03705883734247679,25.646142141509433,2.915519196956415,1.1413120343082488,-0.6557826598237378,-0.021815354150943392,1,9999,53,US-VA,0.025646142141509433,Public,Q1 micro
17955,0.40770695919341426,126.44348711320755,4.720200611935846,0.8453921440313823,-0.3713508885362179,0.030157798113207533,2,9999,53,US-NJ,0.12644348711320755,Public,Q2
17956,0.7278673890314432,560.1361729245283,6.269615285675538,0.16745816854028883,0.22141913574707323,0.019941358490566042,3,9999,53,US-TX,0.5601361729245283,Public,Q3
17957,0.38494187080466846,397.0863824528302,5.86475608160576,-0.3510077570932463,0.4454178680037779,0.02778911320754717,2,9999,53,US-WA,0.39708638245283023,Public,Q3
17958,0.6554747837557482,1182.2253117391303,6.946681970063779,0.927654455248606,1.7475046237791985,0.02901491217391289,3,9999,23,US-MA,1.1822253117391304,Public,Q4
17959,0.7444417874070678,876.7957560377358,6.663216277651867,0.2716201735736332,-0.008047488763247995,0.017436844150943393,3,9999,53,US-CA,0.8767957560377359,Public,Q4
17961,0.7079675810086201,828.5223814492754,6.6246386268021356,-0.36569339512386223,-0.20168703383101644,-0.005725608985507247,3,3714,138,US-WI,0.8285223814492754,Manufacturing,Q4
17968,0.362634340813249,269.10102433962265,5.424637449373512,0.9188507422947135,0.24956891583738233,0.03631811320754717,2,9999,53,US-NC,0.26910102433962263,Public,Q3
17969,0.23276719461461312,43.100129952083336,3.7559596328372202,-0.6043093087489858,0.009397907039465131,0.0026266666666666673,1,9999,48,US-IN,0.04310012995208334,Public,Q1 micro
17970,0.39997917665100197,192.64539113207547,5.202514088343477,-0.45992399044480736,0.19078865488811753,0.013173584905660377,2,9999,53,US-CO,0.19264539113207546,Public,Q2
17973,0.24206135632946774,584.9549280681819,6.267386837227005,0.8382834478300001,0.8281564973423307,0.02919419545454549,1,9999,44,US-NJ,0.5849549280681818,Public,Q3
17974,0.6340772844159162,1078.0563601886793,6.889053745548091,0.4153923752474182,0.21336851355044426,0.0097214162264151,3,9999,53,US-MA,1.0780563601886792,Public,Q4
17979,0.02809769261159378,17.571233226188678,2.577354195870382,1.3800214663850037,-1.3336749814233488,-0.09992294415094341,1,9999,53,US-OR,0.017571233226188678,Public,Q1 micro
17981,0.8135148856913094,40.93540408333333,3.601523908232512,2.141589570188746,-1.874123737666851,-0.07570142833333332,3,1311,12,US-OK,0.040935404083333335,Mining,Q1 micro
18011,0.5985581047381928,2565.286925961538,7.756137392925367,-0.1499371075086992,0.10024486164187787,0.01792057692307692,2,0,52,US-CA,2.565286925961538,Other,Q4
18013,0.5813219259909588,535.9949232692308,6.182811795347989,0.3293138635273944,0.1370126009545585,0.03852491923076927,2,3651,52,US-CA,0.5359949232692307,Manufacturing,Q3
18033,0.7042379167550926,466.56357361228066,5.63309200273645,0.8015202095311528,-0.9100062285535062,-0.010415707719298232,3,8730,57,US-NJ,0.4665635736122807,Services,Q3
18042,0.5046851385350586,180.25414714285716,5.189948076705212,-0.9935610711308384,0.17072616452057138,0.016088428571428573,2,0,7,US-NY,0.18025414714285717,Other,Q2
18043,0.37317918328093364,537.3090659615384,6.260967968690305,-0.4042216595655237,0.1471241326446418,0.018534711538461538,2,9999,52,US-NY,0.5373090659615384,Public,Q3
18044,0.034964387495572305,43.98678904347826,3.6294746666618685,1.3967670546588515,-0.8411276939661821,-0.04973917521739132,1,9999,46,US-CA,0.04398678904347826,Public,Q1 micro
18046,0.680170137607737,150.503455,4.90910744555098,0.1951012918853197,-0.23340067489383629,0.0020883655769230684,3,9999,52,US-GA,0.150503455,Public,Q2
18050,0.05180109995221066,157.95020325,5.028624728321905,-0.14029448561740593,-0.17282181198916569,0.035963499999999995,1,9999,26,US-FL,0.15795020324999998,Public,Q2
18052,0.29485709174710695,240.25495115384618,5.4484927876375995,-0.5273437187194024,0.11681370367490826,0.00896573076923077,1,9999,52,US-CA,0.24025495115384618,Public,Q3
18053,0.19149103984569907,90.60985698518517,4.4680966511172135,-0.2115184774118428,-0.2553930551923957,0.02646748148148148,1,9999,27,US-PA,0.09060985698518517,Public,Q2
18058,0.1430910142808829,213.55199,5.202684625402172,0.3723488528641607,0.2353795157523067,-0.011608442307692311,1,9999,52,US-NV,0.21355199,Public,Q2
18061,0.044703863498754395,51.84606075576923,3.755100953513171,1.162331118633633,-0.7621499681551291,-0.047981171538461535,1,9999,52,US-NY,0.05184606075576923,Public,Q1 micro
18062,0.6965032680705163,10339.144678235294,9.161508732851074,-0.43774578534023423,-0.41708477291984336,-0.00326149019607843,3,2834,51,US-IN,10.339144678235295,Manufacturing,Q5 mega
18063,0.794545120725855,939.2209919607843,6.776612936200749,0.04480003517997007,-0.34337639377236523,0.005665764705882354,3,7371,51,US-CA,0.9392209919607843,Services,Q4
18064,0.8295067162592428,3095.5874524,7.995709853578301,-0.536863172021236,-0.0026631376479091663,-0.0012486000000000003,3,9999,50,US-TN,3.0955874524,Public,Q5 mega
18075,0.5048937825408347,151.34915526444445,4.85966324999527,0.07094445533708488,-0.3596138969579459,0.0008936031111111117,2,3561,180,US-PA,0.15134915526444445,Manufacturing,Q2
18097,0.6148419567492104,2360.9771247727276,7.690956270043913,-0.31681590872495946,-0.22351760887403513,-0.0030181363636363643,3,9999,44,US-CA,2.360977124772728,Public,Q4
18100,0.6210430190654308,2368.5365525490197,7.636932876899791,0.31825301335271844,0.46265158670550394,0.025728575882352934,3,9999,51,US-CT,2.3685365525490196,Public,Q4
18102,0.16193608558099057,639.1917965490196,5.60494233921816,1.0449653083507802,0.151379108663428,-0.008111658039215685,1,9999,51,US-CA,0.6391917965490196,Public,Q3
18106,0.2235062190902624,185.03115990392158,5.169713942210963,-0.2506158139652553,0.31692146167360025,0.020121372549019606,1,9999,51,US-OK,0.18503115990392158,Public,Q2
18107,0.11132816379854528,51.356384568,3.9339366850414446,-0.6989157389620969,-0.10877188422587525,0.00441884,1,9999,25,US-MD,0.051356384568000006,Public,Q1 micro
18108,0.21904995314151998,264.33921431372545,5.533788367064994,-0.4583637215575834,0.25863916233898887,0.015158470588235292,1,9999,51,US-MD,0.2643392143137254,Public,Q3
18113,0.2998515670762391,87.00939976969698,4.411004476139073,0.40854619141490395,-0.5543443817984826,-0.012112090909090907,1,9999,33,US-MA,0.08700939976969699,Public,Q2
18115,0.2648857409784171,230.95929294117647,5.416447966335636,-0.41633834899389893,-0.03566010800792453,0.003976529411764706,1,9999,51,US-VA,0.23095929294117648,Public,Q2
18116,0.4680706422231539,310.5840157843137,5.572272788231023,0.9217429321883827,-0.395560350463016,0.003468906274509804,2,9999,51,US-CA,0.3105840157843137,Public,Q3
18126,0.6575697553097072,2018.438130909091,7.566846815184951,0.22523956361696376,1.5677657222730217,0.13691463636363635,3,9999,11,US-CA,2.018438130909091,Public,Q4
18128,0.6894201391628151,464.1562533333333,5.978995681146823,0.375615086389955,-0.28434927709641683,0.0005276666666666649,3,9999,51,US-CA,0.4641562533333333,Public,Q3
18134,0.47815545729027764,2865.2541008,7.764943572621092,0.24510715475586686,-0.04365273063411301,0.01812244,2,9999,50,US-CA,2.8652541007999996,Public,Q5 mega
18135,0.7109512748566004,7733.6565892973995,8.81259262077051,0.10531810009647272,-0.1798735082496583,-0.005401400000000001,3,9999,50,US-CA,7.733656589297399,Public,Q5 mega
18137,0.5121958000611899,2572.5152948,7.595698489725805,0.38201154302752954,-0.5338227131246029,-0.022232045200000005,2,9999,50,US-CA,2.5725152948,Public,Q4
18144,0.7003592963234447,2712.367035714286,7.886520442900807,-0.5345922327453518,0.35345043062455256,0.018532204081632656,3,3523,49,US-TX,2.712367035714286,Manufacturing,Q5 mega
18145,0.6528736642242416,4667.4416412,8.374835380450632,-0.2842801531412619,0.2997327594243055,0.02112874,3,3949,50,US-TX,4.6674416412,Manufacturing,Q5 mega
18150,0.7179258261431789,3422.541876122449,8.10895869712113,-0.11701415541583435,-0.13234158404947213,0.024547918367346936,3,4922,49,US-PA,3.422541876122449,Transp/Util,Q5 mega
18163,0.4374862628351954,122392.61198585352,11.619317401491008,-0.9211526513785427,0.09174969671856414,0.008313061111111112,2,2841,180,US-OH,122.39261198585352,Manufacturing,Q5 mega
18183,0.88794673468127,3393.4689270000003,7.959314120909242,-0.4372815631816166,-0.25423998489865973,-0.004170881,3,7372,50,US-TX,3.3934689270000002,Services,Q5 mega
18190,0.6620605024245878,2436.3675534999998,7.734561426386992,-0.13374804723016662,0.4245083733873053,0.026506759999999997,3,9999,50,US-CA,2.4363675535,Public,Q4
18191,0.15936891976628165,611.7176524,6.387799302155718,-0.6824619275337044,0.2120951124711265,0.007675479999999999,1,9999,50,US-WI,0.6117176524,Public,Q3
18192,0.49324726518426165,912.8768825999999,6.657344205157523,0.09611490394359418,0.1837521866170728,0.0228833558,2,9999,50,US-CA,0.9128768825999999,Public,Q4
18195,0.23228849420778483,94.84798792199999,4.305518990716388,1.0799057388829667,-0.689607900384457,-0.01877931299999999,1,9999,50,US-CA,0.09484798792199998,Public,Q2
18203,0.6634403468819196,2379.8274649676,7.03293525335785,0.6527145769436781,0.5477748010448596,0.022518257399999977,3,9999,50,US-CA,2.3798274649676,Public,Q4
18205,0.4499180250167054,131.72225415,4.5111396018372245,1.1315160959868047,-0.9485545631440692,-0.04516227055555556,2,9999,36,US-MA,0.13172225415,Public,Q2
18210,0.49638936767473985,108.14168011388888,4.500095812768557,1.2233873584377501,-0.650664889378176,-0.03057533472222226,2,9999,36,US-PA,0.10814168011388889,Public,Q2
18212,0.5997075172970613,718.1754786,6.534171438070955,-0.055159301718552156,0.04059485518309652,0.01746912,2,9999,50,US-CA,0.7181754786,Public,Q3
18214,0.6778293853479015,2904.1769021535997,7.725747413553076,0.5070211746776139,0.20021961382997186,0.030549140000000002,3,9999,50,US-CA,2.9041769021536,Public,Q5 mega
18224,0.5851550295530591,1465.600182237551,6.569100033543171,0.7212764917963431,1.4276438877393067,0.10998570612244898,2,1241,49,US-TN,1.465600182237551,Mining,Q4
18247,0.5022769909478952,367.5896059645833,5.16127050803309,0.8937581619559564,-0.491820773141606,-0.046883156458333304,2,3841,48,US-NH,0.3675896059645833,Manufacturing,Q3
18253,0.014527082510337784,70.25035615714286,3.9623528436687874,1.052794962673541,-0.8431365698597897,-0.05293521448979591,1,9999,49,US-NJ,0.07025035615714285,Public,Q1 micro
18257,0.1941999536645954,116.19897612244897,4.694837170422901,0.3233638206996597,-0.19304333600747958,0.003383186938775507,1,9999,49,US-IL,0.11619897612244896,Public,Q2
18267,0.643353051208595,16310.773913958334,9.636211264189532,-0.631891498130486,0.2659301679048491,0.028910541666666664,3,3824,48,US-TX,16.310773913958332,Manufacturing,Q5 mega
18311,0.16403723228578915,438.6312454166667,6.056695720456617,-0.28030741861054137,0.22497528992877194,0.017794149999999988,1,9999,48,US-TX,0.43863124541666665,Public,Q3
18312,0.4307868915788259,59119.67171152688,10.79421416912573,0.5284362389672053,1.4043053847848042,0.05720575749999996,2,9999,48,US-MA,59.11967171152688,Public,Q5 mega
18320,0.04723023797037019,31.134581797604167,3.1744291415916486,1.3995491765244423,-1.4475769798319036,-0.10589858333333335,1,9999,48,US-CA,0.031134581797604168,Public,Q1 micro
18327,0.7714736308050255,2926.9516161290326,7.928648911406239,-0.16991021575172915,-0.12864547128547485,0.03193565516129033,3,9999,31,US-ME,2.9269516161290325,Public,Q5 mega
18356,0.1855962430721253,56.20774078510639,4.004765108740809,-0.5509988300772619,0.03349133636717224,-0.0009647659574468096,1,9999,47,US-WI,0.05620774078510639,Public,Q1 micro
18360,0.8533137905974368,379.1940904255319,5.914350760596781,-0.734968657578846,-0.08052191815657307,0.003916617021276597,3,9999,47,US-IL,0.37919409042553187,Public,Q3
18361,0.8701042938134127,957.6413011111113,6.753592967264784,-0.3788844840261371,-0.24465618742372788,0.006097333333333333,3,9999,36,US-GA,0.9576413011111112,Public,Q4
18368,0.412471954859993,6630.483148085107,8.57382840687723,0.17727184644790325,0.6264489199192216,0.039357933617021286,2,9999,47,US-NY,6.630483148085107,Public,Q5 mega
18369,0.13023865612649493,99.66686599787234,4.5811487485443125,-0.6419137465170633,-0.15159564530360634,-0.0017805106382978695,1,9999,47,US-NY,0.09966686599787233,Public,Q2
18370,0.4307416806852377,153.799796,5.0277211285648855,-1.0568030159918138,0.14850878296709247,0.0205488,2,9999,10,US-NY,0.153799796,Public,Q2
18376,0.49447743853579074,1135.5936221739132,6.91843952783688,0.527120741306878,-0.25948444335986487,-0.01079434739130435,2,9999,46,US-CA,1.1355936221739131,Public,Q4
18377,0.6717075077715025,620.2095451630435,6.224185132504842,0.5303864460906099,-0.6230376481153638,-0.020474651086956522,3,9999,46,US-CA,0.6202095451630435,Public,Q3
18401,0.6184219170379239,233.3970945326087,4.893086697768359,0.9614032912130844,-0.7793725197603583,-0.010416497608695651,3,9999,46,US-CA,0.23339709453260868,Public,Q2
18402,0.023804737875383144,19.918066971565217,2.764383862822297,0.9348101644352621,-1.1147614354314919,-0.07098618521739121,1,9999,46,US-NY,0.01991806697156522,Public,Q1 micro
18403,0.6674532388511977,3512.4692449448526,7.762849461268879,0.38130098466942214,-0.5952607007004747,-0.014478682205882354,3,5311,136,US-TX,3.5124692449448527,RetailTrade,Q5 mega
18405,0.04394380345057889,19.277094466543478,2.6283298518875085,1.096833411093307,-0.9041758362992952,-0.03264957913043478,1,9999,46,US-TN,0.01927709446654348,Public,Q1 micro
18408,0.7302724368319116,244.935642,5.379064125590401,1.1783540837157855,-0.6191691343324878,-0.01665057999999999,3,9999,25,US-MA,0.244935642,Public,Q3
18411,0.3800153734782828,48454.541337055554,10.735873729295628,-0.8893422453279463,0.1308980010983279,0.008502805555555555,2,4911,180,US-GA,48.45454133705555,Transp/Util,Q5 mega
18413,0.07043828174929082,51.625960543478264,3.546240595702416,1.41120667490572,-0.8126391243787449,-0.048862384782608695,1,3944,46,US-CA,0.05162596054347826,Manufacturing,Q1 micro
18414,0.1296689197762323,288.7260566666667,5.5432952603634815,-0.07878911126842962,0.26961802912891325,0.04634809523809524,1,9999,21,US-TX,0.2887260566666667,Public,Q3
18415,0.615464788646201,350.61924939487176,5.365240821714851,0.4299644589347339,-0.698947962081492,-0.02011459358974359,3,9999,39,US-MA,0.35061924939487177,Public,Q3
18418,0.21111429043092023,434.80892043478264,6.033397001351191,0.29077370134538943,0.5582271442309105,0.011481543478260872,1,9999,46,US-CO,0.43480892043478264,Public,Q3
18419,0.2257790475247047,69.59033462355555,3.730600952760876,1.1285996587524492,-0.9571928917506447,-0.04189921688888889,1,2834,45,US-DE,0.06959033462355554,Manufacturing,Q1 micro
18420,0.7995656857041501,10157.664717111113,9.21329080479568,-0.6066343361593245,-0.016039261574071303,0.00823808888888889,3,9999,45,US-NY,10.157664717111112,Public,Q5 mega
18422,0.14655290432859466,83.868178,4.389246407906593,-0.3210464252574669,-0.2891470799407471,0.04667278947368421,1,9999,19,US-OH,0.083868178,Public,Q2
18424,0.5985598020259111,1652.8219988888889,7.358591651575588,-0.41838705342427707,-0.11510829276812914,0.012685199999999999,2,2326,45,US-CA,1.6528219988888888,Manufacturing,Q4
18425,0.6451015282859189,1292.6383660000001,7.036619068903953,0.027816471228902778,-0.2299190254522669,0.016269844444444445,3,7011,45,US-RI,1.292638366,Services,Q4
18427,0.4748410860144241,70.478446625,3.799941591906044,1.603023262492827,-0.9256383904308254,-0.02518448659090908,2,9999,44,US-MA,0.07047844662500001,Public,Q2
18428,0.46727389765841526,39589.37636409091,10.576438764097217,-0.7032744693400561,0.08873408121578212,0.016973045454545452,2,2821,44,US-MI,39.58937636409091,Manufacturing,Q5 mega
18438,0.4060630676223543,61.98202742222222,4.056422767198606,-0.033667600550805005,-0.0462767750711868,0.008709955444444445,2,3451,180,US-MA,0.06198202742222222,Manufacturing,Q1 micro
18452,0.5430169326048068,9592.402600888889,8.996097011493443,0.22240373565019853,-0.5738813293490183,0.007594355555555554,2,9999,45,US-CA,9.592402600888889,Public,Q5 mega
18456,0.5362394042953004,6317.549841488889,8.625480106322797,-0.014977475937346656,0.9024434625150224,0.0512388,2,9999,45,US-CA,6.317549841488889,Public,Q5 mega
18458,0.41884025887888066,308.48452843555555,5.37725551508382,0.6219502988100919,-0.8645501911327145,-0.03576317888888889,2,9999,45,US-NC,0.30848452843555557,Public,Q3
18459,0.2896297954490755,331.77414355555555,5.773617637366929,-0.4365859959882143,0.05125888701453283,0.018223777777777776,1,9999,45,US-VA,0.33177414355555557,Public,Q3
18480,0.7532563044280152,7894.868385454546,8.950073621216308,-0.713149701044594,0.2503797361855752,0.017723909090909092,3,9999,44,US-NY,7.894868385454546,Public,Q5 mega
18482,0.6353559397567091,2700.457969772727,7.879184899017792,-0.05017497515099634,-0.13543696952262893,0.008656318181818182,3,7372,44,US-CA,2.700457969772727,Services,Q5 mega
18484,0.4608128434075612,43500.88042207387,10.473749670968026,-0.05427882103202239,0.37316996509192646,-0.001976069318181818,2,9999,44,US-CA,43.50088042207387,Public,Q5 mega
18485,0.6105360267689426,20918.57101568182,9.850686229283177,0.12498667349247189,0.15703380044451418,0.023242045454545456,2,7375,44,US-CA,20.91857101568182,Services,Q5 mega
18514,0.5573408130644151,385.84975363636363,5.920911774296889,-0.1895007331450656,0.21540199504758292,0.02867852272727273,2,7389,44,US-MI,0.38584975363636365,Services,Q3
18553,0.2126403041387483,190.7416115909091,5.097146895191153,1.0539427744438372,0.638367964746081,0.03352080954545455,1,9999,44,US-CA,0.19074161159090908,Public,Q2
18554,0.2394862060415673,105.64763145454545,4.632498266353435,-0.585525681132084,-0.016173909038056048,0.01302347727272727,1,9999,44,US-VA,0.10564763145454545,Public,Q2
18556,0.26014610463772336,41.32150849456818,3.0857013116931693,1.1563696027198649,-1.23132043603937,-0.10068728068181819,1,9999,44,US-FL,0.04132150849456818,Public,Q1 micro
18559,0.3715233123594473,139.2792746590909,4.669659715709505,0.6363397319604173,-0.7522816267686063,-0.024660323409090898,2,9999,44,US-NY,0.1392792746590909,Public,Q2
18560,0.3857591429587935,165.38385423636362,5.088498956013427,-0.6152822075016562,0.1132146073653049,0.01532875,2,9999,44,US-VA,0.16538385423636362,Public,Q2
18561,0.41883555921712695,1028.88274095,6.593523062461728,0.4470142457225617,-0.5395021006649142,-0.0405406075,2,9999,44,US-CA,1.0288827409499999,Public,Q4
18563,0.6141854370320621,1781.7161793181817,7.457500515511063,-0.18937187438204714,0.3782892895605276,0.012712227272727278,3,9999,44,US-CA,1.7817161793181817,Public,Q4
18564,0.16222566371681418,38.25728,3.6443338689600835,-0.3796314177637835,0.07914153402351111,0.0211825,1,9999,2,US-PA,0.038257280000000005,Public,Q1 micro
18566,0.8659259318794812,1530.004968181818,7.250951638894572,0.10431111350023624,-0.06178632749046846,-0.00954390909090909,3,9999,44,US-CA,1.530004968181818,Public,Q4
18567,0.5980895881607721,3334.1761914814815,8.025107648538183,0.5817052777506206,-0.08607535544060968,0.025401532962962978,2,9999,27,US-CA,3.3341761914814816,Public,Q5 mega
18570,0.6392758497155587,1056.3895923148148,6.939372979613813,-0.5550908471898602,0.1555599726803667,0.01872250925925926,3,5810,108,US-OH,1.0563895923148148,RetailTrade,Q4
18572,0.2903699466485906,4317.525918422558,7.874559214538097,0.42396433903296427,-0.7485350402684693,-0.03849709302325581,1,0,43,US-CA,4.317525918422558,Other,Q5 mega
18573,0.7443383134676305,373.534391625,5.9114422868312735,-0.2684214135559018,0.17145106786187522,0.017222124999999998,3,0,40,US-NV,0.373534391625,Other,Q3
18575,0.8630228098902359,4277.893419069767,8.341851104377383,-0.6735711915685968,0.20749613941913253,0.012732162790697676,3,7373,43,US-VA,4.277893419069767,Services,Q5 mega
18576,0.5561947645907502,75543.7802044186,11.196035153611978,-0.2381694766910727,0.04543757875125188,0.02139486046511628,2,4119,43,US-CA,75.5437802044186,Transp/Util,Q5 mega
18578,0.6966444183547749,2470.5751269767443,7.77526602276588,-0.24322102977962906,0.25632621235219133,0.044535627906976745,3,2399,43,US-NC,2.4705751269767444,Manufacturing,Q4
18579,0.6605641832024091,17111.435681860465,9.720953299477177,-0.534968324591781,0.04490576613035598,0.008974674418604651,3,1521,43,US-PA,17.111435681860463,Construction,Q5 mega
18580,0.56338673505958,4020.335441860465,8.054539116940452,0.5385802632077911,0.4607624097488028,0.005508615116279066,2,7372,43,US-CA,4.020335441860465,Services,Q5 mega
18644,0.3657852312088961,256.7481753511628,5.076147719031566,1.152207163111082,-0.19477928116288748,-0.02785241069767442,2,9999,43,US-NY,0.2567481753511628,Public,Q3
18646,0.5673037820266683,106.65501664878047,4.418143878083108,1.3108309422054818,-0.8754328159563689,-0.04093246853658537,2,9999,41,US-MA,0.10665501664878048,Public,Q2
18648,0.3296548926544883,609.2130791023257,5.36016069582102,0.9996673815653486,-0.6435039454979886,-0.02029246697674415,1,9999,43,US-CA,0.6092130791023257,Public,Q3
18649,0.7799960668917187,2292.3243475,7.612799694405797,-0.5106746717771757,0.08176363528717812,0.012795888888888891,3,7381,180,US-VA,2.2923243475,Services,Q4
18650,0.3530909605697536,119.93370242857142,4.7499389371776,-0.25788375199270275,-0.06676690158676371,0.024492606999999996,2,3533,70,US-CT,0.11993370242857142,Manufacturing,Q2
18652,0.1486632603359175,132.85205895348838,4.882281953381175,-0.7239136158262587,0.03755147568529792,0.01143460465116279,1,0,43,US-PA,0.1328520589534884,Other,Q2
18656,0.6629094910542973,822.7298265116278,6.580344495641819,0.42051458765034916,0.5664559117231073,0.041067287441860466,3,9999,43,US-CA,0.8227298265116278,Public,Q4
18664,0.5176243493524719,154.38838348837209,4.735216485891069,0.19834862375887496,-0.8194785992211111,-0.052185453023255814,2,9999,43,US-MD,0.15438838348837208,Public,Q2
18668,0.1256258724157368,363.19609744186045,5.8922267017365835,-0.6096826254189257,0.002077428670242127,0.009828767441860465,1,9999,43,US-LA,0.36319609744186043,Public,Q3
18671,0.20117557183813894,411.69624069767445,5.999875051875462,-0.6219606418175968,0.19618842501410183,0.0232133488372093,1,9999,43,US-TX,0.41169624069767446,Public,Q3
18676,0.60793954521643,1264.7641141860465,6.938816833316,0.42865507401213476,0.844178489275423,0.0685659023255814,2,0,43,US-MA,1.2647641141860466,Other,Q4
18677,0.5950515097552852,85.82427350232558,4.284451826238328,0.9856840366789132,0.13533082071162464,-0.009519508604651169,2,0,43,US-CT,0.08582427350232558,Other,Q2
18709,0.21517019786953054,249.76215255813952,5.475330877771069,0.07116512970521897,0.21155127097371174,0.024770688837209308,1,3469,43,US-WI,0.24976215255813952,Manufacturing,Q3
18725,0.8391753187106902,1259.430604047619,6.948302966927385,0.15285168133362326,0.1618774152030803,0.017994690476190477,3,7389,42,US-CA,1.259430604047619,Services,Q4
18727,0.7377398161815027,5353.381,8.499370602178711,0.23437435982955793,0.0401466004611318,4.419047619047809e-05,3,5999,42,US-FL,5.353381000000001,RetailTrade,Q5 mega
18729,0.5428997766001323,56241.79399422222,10.91784073669504,-0.8891837951135716,0.05560451768013592,0.007624916666666666,2,2844,180,US-NY,56.24179399422222,Manufacturing,Q5 mega
18734,0.5919852602185,18496.91071666667,9.800101260317964,-0.4527813476311236,0.08952346644670588,0.045266083333333325,2,7372,12,US-CA,18.49691071666667,Services,Q5 mega
18735,0.7659254365066525,3192.664602619048,8.053914720238012,-0.42605527874663224,0.03970043259279131,-0.004339714285714285,3,9999,42,US-CA,3.1926646026190477,Public,Q5 mega
18736,0.8232314818200716,6447.0949409375,8.749694645134792,-0.5883723074372839,-0.23341345138727823,0.007680968749999999,3,5012,32,US-IL,6.4470949409375,WholesaleTrade,Q5 mega
18769,0.6763820048629248,3154.505006190476,7.722408582676505,0.3925156454539455,-0.5577385829870548,-0.04012042857142857,3,9999,42,US-WA,3.1545050061904756,Public,Q5 mega
18770,0.8600685427545586,4398.924256190476,8.1301127378151,0.6016917782294845,0.21919696943911082,0.03582818047619048,3,9999,42,US-CA,4.398924256190476,Public,Q5 mega
18771,0.8454416426764965,6568.2414896296295,8.768772672592641,-0.8179277458523283,0.08425779710497529,0.037174518518518516,3,9999,27,US-TN,6.56824148962963,Public,Q5 mega
18772,0.7881512616833222,1260.7721885714286,6.959840048730621,0.3660185260533658,0.6269487402866302,0.01213063904761905,3,9999,42,US-CA,1.2607721885714287,Public,Q4
